Order_ID,Order_Date,Customer_Region,City,Product_Category,Product_Sub_Category,Order_Channel,Order_Value,Quantity,Payment_Mode,Warehouse_Location,Dispatch_Date,Delivery_Date,Delivery_Status,Delay_Days,Inventory_Availability,Return_Flag,Return_Reason
ORD109911,20-01-2024,West India,Chennai,Beauty,Standard,App,14750,3,Card,WH-Melbourne,22-01-2024,27-01-2024,Delayed,4,Yes,No,NA
ORD109912,02-02-2024,VIC,Mumbai,Home & Kitchen,Standard,Web,38525,4,Wallet,WH-Sydney,04-02-2024,08-02-2024,Delayed,3,Yes,No,NA
ORD109913,23-11-2024,NSW,Brisbane,Grocery,Budget,App,39733,2,Card,WH-Delhi,24-11-2024,01-12-2024,Delayed,4,Yes,No,NA
ORD109914,07-10-2024,East India,Brisbane,Sports,Standard,App,45060,2,COD,WH-Sydney,07-10-2024,12-10-2024,On-time,0,Yes,No,NA
ORD109915,15-02-2024,West India,Kolkata,Beauty,Premium,Web,30831,4,Card,WH-Mumbai,15-02-2024,17-02-2024,Delayed,5,Yes,Yes,Late Delivery
ORD109916,13-03-2024,East India,Mumbai,Electronics,Standard,App,23936,2,COD,WH-Melbourne,14-03-2024,15-03-2024,Delayed,2,No,No,NA
ORD109917,19-12-2024,NSW,Bangalore,Sports,Budget,Web,34894,3,Card,WH-Melbourne,20-12-2024,24-12-2024,On-time,0,Yes,No,NA
ORD109918,08-11-2024,East India,Hyderabad,Home & Kitchen,Premium,Web,31465,3,UPI,WH-Delhi,09-11-2024,10-11-2024,On-time,0,Yes,No,NA
ORD109919,08-12-2024,VIC,Hyderabad,Sports,Standard,Web,46031,4,Card,WH-Melbourne,08-12-2024,10-12-2024,On-time,0,Yes,No,NA
ORD109920,12-05-2024,VIC,Brisbane,Home & Kitchen,Budget,Web,32356,2,Wallet,WH-Melbourne,12-05-2024,14-05-2024,On-time,0,Yes,No,NA
ORD109921,24-02-2024,North India,Bangalore,Fashion,Standard,Web,625,3,COD,WH-Sydney,24-02-2024,02-03-2024,On-time,0,Yes,No,NA
ORD109922,01-03-2024,VIC,Mumbai,Beauty,Budget,Web,27389,3,Wallet,WH-Mumbai,03-03-2024,04-03-2024,On-time,0,Yes,No,NA
ORD109923,10-12-2024,West India,Melbourne,Electronics,Standard,Web,23165,2,UPI,WH-Sydney,11-12-2024,12-12-2024,On-time,0,No,No,NA
ORD109924,08-01-2024,NSW,Sydney,Grocery,Standard,Web,20201,1,UPI,WH-Bangalore,08-01-2024,11-01-2024,On-time,0,Yes,Yes,Late Delivery
ORD109925,28-09-2024,VIC,Brisbane,Fashion,Premium,Web,5857,2,Wallet,WH-Melbourne,29-09-2024,03-10-2024,Delayed,5,Yes,No,NA
ORD109926,02-09-2024,South India,Bangalore,Beauty,Premium,App,22306,4,COD,WH-Sydney,04-09-2024,08-09-2024,Delayed,4,Yes,No,NA
ORD109927,24-06-2024,NSW,Kolkata,Electronics,Standard,App,49621,1,COD,WH-Delhi,25-06-2024,30-06-2024,On-time,0,Yes,No,NA
ORD109928,25-04-2024,West India,Hyderabad,Fashion,Budget,App,34337,4,Card,WH-Mumbai,25-04-2024,01-05-2024,On-time,0,No,No,NA
ORD109929,12-11-2024,NSW,Hyderabad,Electronics,Budget,Web,46952,3,Card,WH-Mumbai,13-11-2024,18-11-2024,On-time,0,Yes,No,NA
ORD109930,27-09-2024,VIC,Melbourne,Sports,Standard,App,3695,1,UPI,WH-Delhi,27-09-2024,03-10-2024,On-time,0,Yes,Yes,No Issue
ORD109931,11-07-2024,South India,Delhi,Electronics,Standard,App,40503,4,Wallet,WH-Delhi,13-07-2024,15-07-2024,Delayed,1,No,No,NA
ORD109932,29-05-2024,North India,Delhi,Fashion,Premium,App,28585,4,Card,WH-Melbourne,31-05-2024,06-06-2024,On-time,0,Yes,Yes,Late Delivery
ORD109933,10-05-2024,West India,Bangalore,Fashion,Standard,Web,15337,4,Card,WH-Mumbai,10-05-2024,14-05-2024,Delayed,3,Yes,No,NA
ORD109934,11-04-2024,QLD,Mumbai,Beauty,Standard,App,38711,1,Card,WH-Delhi,13-04-2024,15-04-2024,On-time,0,Yes,Yes,Late Delivery
ORD109935,05-11-2024,West India,Mumbai,Fashion,Budget,Web,33911,4,UPI,WH-Bangalore,06-11-2024,07-11-2024,Delayed,1,Yes,No,NA
ORD109936,26-09-2024,NSW,Mumbai,Sports,Premium,App,40796,1,Card,WH-Mumbai,28-09-2024,02-10-2024,On-time,0,Yes,No,NA
ORD109937,18-10-2024,QLD,Chennai,Beauty,Premium,Web,12734,1,Card,WH-Delhi,20-10-2024,27-10-2024,On-time,0,No,No,NA
ORD109938,28-07-2024,QLD,Delhi,Electronics,Standard,Web,30580,4,COD,WH-Sydney,30-07-2024,01-08-2024,On-time,0,No,No,NA
ORD109939,26-12-2024,East India,Brisbane,Fashion,Premium,App,17632,3,UPI,WH-Delhi,28-12-2024,04-01-2025,On-time,0,Yes,No,NA
ORD109940,03-12-2024,QLD,Hyderabad,Beauty,Budget,Web,16430,2,COD,WH-Mumbai,03-12-2024,06-12-2024,On-time,0,Yes,No,NA
ORD109941,07-03-2024,East India,Hyderabad,Beauty,Standard,Web,45196,2,UPI,WH-Melbourne,09-03-2024,15-03-2024,On-time,0,Yes,No,NA
ORD109942,10-01-2024,QLD,Brisbane,Grocery,Standard,App,38268,1,COD,WH-Bangalore,10-01-2024,16-01-2024,On-time,0,Yes,No,NA
ORD109943,18-02-2024,South India,Hyderabad,Beauty,Budget,App,43276,4,COD,WH-Delhi,18-02-2024,21-02-2024,On-time,0,Yes,No,NA
ORD109944,20-04-2024,North India,Melbourne,Beauty,Premium,Web,14405,2,COD,WH-Mumbai,20-04-2024,24-04-2024,Delayed,5,Yes,No,NA
ORD109945,16-11-2024,North India,Delhi,Grocery,Premium,Web,29626,2,COD,WH-Delhi,17-11-2024,21-11-2024,Delayed,1,Yes,No,NA
ORD109946,06-08-2024,QLD,Delhi,Home & Kitchen,Budget,App,18657,4,Card,WH-Delhi,07-08-2024,14-08-2024,On-time,0,Yes,Yes,Damaged
ORD109947,26-02-2024,NSW,Chennai,Sports,Budget,Web,40845,2,Wallet,WH-Mumbai,26-02-2024,02-03-2024,On-time,0,Yes,No,NA
ORD109948,09-10-2024,NSW,Melbourne,Fashion,Budget,App,5419,4,Card,WH-Sydney,10-10-2024,16-10-2024,Delayed,4,Yes,No,NA
ORD109949,22-04-2024,East India,Bangalore,Grocery,Budget,Web,45108,2,Card,WH-Mumbai,24-04-2024,28-04-2024,On-time,0,No,No,NA
ORD109950,12-05-2024,VIC,Delhi,Beauty,Premium,Web,36016,3,COD,WH-Mumbai,13-05-2024,18-05-2024,On-time,0,Yes,No,NA
ORD109951,11-03-2024,North India,Brisbane,Beauty,Premium,App,4989,4,UPI,WH-Melbourne,13-03-2024,19-03-2024,On-time,0,Yes,No,NA
ORD109952,23-03-2024,VIC,Brisbane,Fashion,Budget,App,15715,2,UPI,WH-Delhi,24-03-2024,27-03-2024,On-time,0,Yes,Yes,No Issue
ORD109953,26-02-2024,North India,Brisbane,Sports,Budget,Web,31614,1,Wallet,WH-Delhi,26-02-2024,29-02-2024,On-time,0,Yes,Yes,Wrong Item
ORD109954,14-12-2024,VIC,Brisbane,Electronics,Standard,Web,21075,4,COD,WH-Mumbai,14-12-2024,17-12-2024,On-time,0,Yes,No,NA
ORD109955,27-09-2024,VIC,Mumbai,Grocery,Standard,App,41544,2,COD,WH-Sydney,28-09-2024,05-10-2024,On-time,0,Yes,No,NA
ORD109956,20-04-2024,North India,Chennai,Home & Kitchen,Premium,Web,28075,3,Wallet,WH-Melbourne,22-04-2024,23-04-2024,On-time,0,No,No,NA
ORD109957,22-12-2024,South India,Mumbai,Fashion,Standard,App,17299,2,Card,WH-Sydney,24-12-2024,28-12-2024,On-time,0,Yes,No,NA
ORD109958,16-03-2024,South India,Sydney,Fashion,Standard,App,29766,1,COD,WH-Sydney,16-03-2024,19-03-2024,On-time,0,No,No,NA
ORD109959,06-06-2024,NSW,Bangalore,Grocery,Standard,App,6587,4,Wallet,WH-Melbourne,08-06-2024,13-06-2024,Cancelled,0,No,No,NA
ORD109960,20-01-2024,VIC,Brisbane,Beauty,Premium,App,31894,3,Card,WH-Melbourne,20-01-2024,27-01-2024,On-time,0,Yes,Yes,Damaged
ORD109961,10-05-2024,VIC,Sydney,Beauty,Standard,App,46281,2,Card,WH-Sydney,11-05-2024,16-05-2024,On-time,0,Yes,No,NA
ORD109962,24-11-2024,VIC,Melbourne,Home & Kitchen,Budget,App,47479,1,COD,WH-Sydney,25-11-2024,27-11-2024,On-time,0,Yes,No,NA
ORD109963,01-05-2024,VIC,Brisbane,Grocery,Premium,Web,37584,1,UPI,WH-Sydney,02-05-2024,04-05-2024,Delayed,3,Yes,No,NA
ORD109964,10-02-2024,VIC,Melbourne,Fashion,Standard,App,37169,1,Wallet,WH-Delhi,10-02-2024,11-02-2024,On-time,0,Yes,No,NA
ORD109965,15-06-2024,East India,Sydney,Grocery,Premium,Web,34610,2,UPI,WH-Delhi,16-06-2024,21-06-2024,Delayed,1,Yes,No,NA
ORD109966,09-05-2024,West India,Brisbane,Electronics,Standard,Web,46034,3,Wallet,WH-Delhi,11-05-2024,17-05-2024,On-time,0,Yes,No,NA
ORD109967,23-01-2024,VIC,Delhi,Fashion,Premium,App,11131,2,COD,WH-Delhi,23-01-2024,25-01-2024,On-time,0,No,Yes,Late Delivery
ORD109968,05-10-2024,East India,Chennai,Home & Kitchen,Budget,App,49215,3,Card,WH-Melbourne,07-10-2024,11-10-2024,On-time,0,Yes,Yes,Damaged
ORD109969,07-09-2024,South India,Chennai,Home & Kitchen,Standard,Web,48721,4,Card,WH-Mumbai,08-09-2024,12-09-2024,On-time,0,Yes,No,NA
ORD109970,09-01-2024,VIC,Hyderabad,Fashion,Standard,Web,37682,3,UPI,WH-Delhi,09-01-2024,13-01-2024,On-time,0,Yes,No,NA
ORD109971,13-01-2024,South India,Melbourne,Beauty,Premium,App,14128,1,Card,WH-Sydney,13-01-2024,20-01-2024,Delayed,4,Yes,No,NA
ORD109972,02-11-2024,NSW,Delhi,Fashion,Budget,Web,16726,1,UPI,WH-Mumbai,02-11-2024,06-11-2024,On-time,0,Yes,No,NA
ORD109973,15-11-2024,West India,Kolkata,Fashion,Standard,Web,29464,1,COD,WH-Delhi,16-11-2024,18-11-2024,Delayed,5,Yes,No,NA
ORD109974,21-02-2024,North India,Brisbane,Electronics,Budget,App,11505,2,Wallet,WH-Bangalore,21-02-2024,28-02-2024,On-time,0,Yes,No,NA
ORD109975,27-07-2024,West India,Melbourne,Fashion,Standard,App,5111,4,COD,WH-Bangalore,27-07-2024,28-07-2024,Delayed,2,Yes,No,NA
ORD109976,07-02-2024,VIC,Mumbai,Sports,Budget,Web,17963,3,Card,WH-Melbourne,08-02-2024,10-02-2024,On-time,0,Yes,No,NA
ORD109977,09-04-2024,VIC,Sydney,Sports,Standard,Web,12318,1,COD,WH-Bangalore,10-04-2024,14-04-2024,Cancelled,0,Yes,No,NA
ORD109978,11-07-2024,West India,Hyderabad,Grocery,Premium,App,41768,4,COD,WH-Melbourne,13-07-2024,16-07-2024,On-time,0,Yes,Yes,Damaged
ORD109979,09-07-2024,West India,Mumbai,Grocery,Premium,App,3372,4,Card,WH-Melbourne,11-07-2024,17-07-2024,On-time,0,Yes,No,NA
ORD109980,20-02-2024,NSW,Delhi,Home & Kitchen,Budget,App,46930,2,Card,WH-Melbourne,22-02-2024,28-02-2024,On-time,0,Yes,No,NA
ORD109981,20-05-2024,QLD,Mumbai,Beauty,Standard,Web,11630,3,UPI,WH-Mumbai,20-05-2024,24-05-2024,Delayed,4,Yes,No,NA
ORD109982,16-06-2024,South India,Kolkata,Home & Kitchen,Standard,Web,14355,4,Wallet,WH-Mumbai,17-06-2024,18-06-2024,On-time,0,No,No,NA
ORD109983,06-11-2024,North India,Melbourne,Electronics,Budget,App,46691,3,COD,WH-Bangalore,08-11-2024,13-11-2024,On-time,0,Yes,No,NA
ORD109984,18-04-2024,QLD,Bangalore,Fashion,Standard,Web,47828,2,COD,WH-Mumbai,20-04-2024,25-04-2024,On-time,0,Yes,No,NA
ORD109985,25-07-2024,West India,Hyderabad,Home & Kitchen,Premium,Web,12550,3,Card,WH-Delhi,26-07-2024,30-07-2024,Delayed,4,Yes,No,NA
ORD109986,26-10-2024,North India,Mumbai,Fashion,Standard,Web,21831,2,Wallet,WH-Melbourne,26-10-2024,27-10-2024,Delayed,4,Yes,Yes,No Issue
ORD109987,19-04-2024,West India,Melbourne,Home & Kitchen,Premium,App,10531,1,COD,WH-Delhi,20-04-2024,22-04-2024,On-time,0,Yes,No,NA
ORD109988,14-07-2024,South India,Chennai,Fashion,Budget,Web,48701,3,UPI,WH-Mumbai,15-07-2024,22-07-2024,On-time,0,Yes,No,NA
ORD109989,31-05-2024,North India,Kolkata,Home & Kitchen,Standard,App,41613,2,UPI,WH-Sydney,01-06-2024,02-06-2024,On-time,0,Yes,No,NA
ORD109990,30-08-2024,QLD,Bangalore,Sports,Budget,Web,8801,4,Card,WH-Mumbai,30-08-2024,05-09-2024,On-time,0,Yes,No,NA
ORD109991,07-05-2024,East India,Melbourne,Sports,Premium,App,25413,1,COD,WH-Melbourne,09-05-2024,13-05-2024,Delayed,3,Yes,No,NA
ORD109992,14-04-2024,South India,Melbourne,Sports,Budget,App,1006,4,UPI,WH-Sydney,16-04-2024,18-04-2024,On-time,0,Yes,No,NA
ORD109993,10-01-2024,QLD,Bangalore,Grocery,Budget,App,43680,1,COD,WH-Sydney,10-01-2024,15-01-2024,Delayed,5,Yes,No,NA
ORD109994,21-12-2024,North India,Brisbane,Electronics,Standard,Web,8663,1,Card,WH-Melbourne,22-12-2024,26-12-2024,Delayed,2,Yes,No,NA
ORD109995,27-05-2024,West India,Hyderabad,Home & Kitchen,Budget,App,36485,3,Card,WH-Bangalore,28-05-2024,02-06-2024,On-time,0,Yes,No,NA
ORD109996,30-12-2024,QLD,Brisbane,Grocery,Budget,Web,5394,4,Wallet,WH-Mumbai,01-01-2025,05-01-2025,Cancelled,0,No,Yes,Late Delivery
ORD109997,29-12-2024,West India,Sydney,Beauty,Standard,Web,43906,4,COD,WH-Mumbai,31-12-2024,02-01-2025,On-time,0,Yes,No,NA
ORD109998,19-05-2024,South India,Bangalore,Home & Kitchen,Budget,Web,47705,1,UPI,WH-Sydney,20-05-2024,21-05-2024,On-time,0,Yes,No,NA
ORD109999,08-07-2024,South India,Kolkata,Fashion,Premium,Web,34256,1,Card,WH-Sydney,08-07-2024,14-07-2024,On-time,0,Yes,No,NA
ORD110000,03-04-2024,QLD,Mumbai,Electronics,Standard,Web,49154,1,COD,WH-Melbourne,05-04-2024,11-04-2024,On-time,0,No,No,NA
ORD110001,16-08-2024,West India,Kolkata,Grocery,Premium,App,44892,2,COD,WH-Melbourne,16-08-2024,21-08-2024,On-time,0,Yes,No,NA
ORD110002,03-03-2024,North India,Hyderabad,Grocery,Standard,App,31214,3,UPI,WH-Bangalore,03-03-2024,05-03-2024,On-time,0,Yes,No,NA
ORD110003,05-12-2024,QLD,Bangalore,Electronics,Budget,Web,43466,1,Card,WH-Sydney,06-12-2024,11-12-2024,On-time,0,Yes,No,NA
ORD110004,25-01-2024,East India,Sydney,Home & Kitchen,Premium,App,49825,3,Wallet,WH-Mumbai,25-01-2024,01-02-2024,On-time,0,No,No,NA
ORD110005,24-09-2024,NSW,Chennai,Fashion,Premium,Web,43326,1,COD,WH-Melbourne,25-09-2024,28-09-2024,On-time,0,Yes,No,NA
ORD110006,07-10-2024,South India,Kolkata,Beauty,Premium,App,34730,2,Card,WH-Delhi,07-10-2024,09-10-2024,Delayed,4,Yes,Yes,No Issue
ORD110007,11-01-2024,West India,Brisbane,Home & Kitchen,Budget,Web,26129,1,Wallet,WH-Mumbai,13-01-2024,15-01-2024,Delayed,4,Yes,No,NA
ORD110008,15-11-2024,North India,Kolkata,Electronics,Premium,App,44060,3,Card,WH-Sydney,16-11-2024,17-11-2024,On-time,0,Yes,No,NA
ORD110009,19-07-2024,South India,Chennai,Home & Kitchen,Premium,Web,29238,1,Card,WH-Melbourne,20-07-2024,21-07-2024,On-time,0,Yes,No,NA
ORD110010,05-05-2024,North India,Mumbai,Home & Kitchen,Budget,Web,46043,3,COD,WH-Melbourne,06-05-2024,10-05-2024,On-time,0,Yes,No,NA
ORD110011,01-11-2024,South India,Brisbane,Electronics,Budget,App,38925,4,COD,WH-Delhi,02-11-2024,03-11-2024,Delayed,1,Yes,No,NA
ORD110012,08-07-2024,West India,Chennai,Electronics,Budget,Web,38505,3,UPI,WH-Bangalore,10-07-2024,16-07-2024,On-time,0,Yes,No,NA
ORD110013,29-03-2024,North India,Chennai,Beauty,Premium,App,22360,2,UPI,WH-Mumbai,30-03-2024,03-04-2024,Delayed,2,Yes,No,NA
ORD110014,20-12-2024,West India,Mumbai,Electronics,Premium,App,25323,1,Card,WH-Melbourne,21-12-2024,27-12-2024,On-time,0,Yes,No,NA
ORD110015,25-04-2024,North India,Hyderabad,Electronics,Premium,App,16173,4,COD,WH-Bangalore,27-04-2024,28-04-2024,On-time,0,Yes,Yes,No Issue
ORD110016,17-12-2024,South India,Kolkata,Electronics,Standard,App,34898,3,Card,WH-Delhi,17-12-2024,18-12-2024,On-time,0,Yes,No,NA
ORD110017,25-06-2024,NSW,Kolkata,Grocery,Premium,Web,11198,4,COD,WH-Delhi,27-06-2024,03-07-2024,On-time,0,Yes,No,NA
ORD110018,14-01-2024,NSW,Bangalore,Electronics,Premium,Web,15961,2,Wallet,WH-Mumbai,14-01-2024,18-01-2024,On-time,0,Yes,No,NA
ORD110019,13-09-2024,QLD,Brisbane,Electronics,Standard,Web,1225,4,COD,WH-Mumbai,14-09-2024,17-09-2024,On-time,0,Yes,No,NA
ORD110020,27-07-2024,East India,Sydney,Electronics,Standard,Web,40417,4,Card,WH-Melbourne,28-07-2024,30-07-2024,Delayed,5,Yes,Yes,No Issue
ORD110021,07-10-2024,East India,Bangalore,Beauty,Premium,Web,24182,3,UPI,WH-Melbourne,07-10-2024,14-10-2024,On-time,0,Yes,No,NA
ORD110022,23-11-2024,QLD,Chennai,Home & Kitchen,Standard,App,43883,2,COD,WH-Mumbai,24-11-2024,30-11-2024,Cancelled,0,Yes,Yes,Late Delivery
ORD110023,20-11-2024,QLD,Sydney,Electronics,Premium,App,30065,1,Card,WH-Mumbai,22-11-2024,26-11-2024,Delayed,3,Yes,No,NA
ORD110024,14-04-2024,VIC,Melbourne,Electronics,Budget,Web,20367,1,Wallet,WH-Melbourne,16-04-2024,19-04-2024,Delayed,2,No,No,NA
ORD110025,26-05-2024,West India,Kolkata,Beauty,Budget,Web,31699,1,UPI,WH-Melbourne,28-05-2024,03-06-2024,Cancelled,0,Yes,No,NA
ORD110026,05-10-2024,North India,Chennai,Home & Kitchen,Budget,App,3191,1,UPI,WH-Melbourne,05-10-2024,06-10-2024,On-time,0,Yes,No,NA
ORD110027,09-01-2024,East India,Mumbai,Beauty,Budget,Web,43609,1,Wallet,WH-Delhi,09-01-2024,16-01-2024,On-time,0,No,No,NA
ORD110028,27-04-2024,South India,Melbourne,Sports,Standard,Web,47550,4,COD,WH-Sydney,27-04-2024,01-05-2024,Delayed,2,No,Yes,Damaged
ORD110029,03-04-2024,QLD,Delhi,Fashion,Premium,App,4652,1,Wallet,WH-Mumbai,04-04-2024,07-04-2024,Cancelled,0,No,No,NA
ORD110030,23-05-2024,NSW,Brisbane,Fashion,Standard,Web,44724,4,Card,WH-Delhi,23-05-2024,26-05-2024,On-time,0,Yes,No,NA
ORD110031,15-10-2024,North India,Melbourne,Fashion,Budget,App,5026,3,Wallet,WH-Melbourne,17-10-2024,23-10-2024,On-time,0,Yes,No,NA
ORD110032,14-01-2024,VIC,Bangalore,Electronics,Budget,App,15602,3,UPI,WH-Sydney,14-01-2024,20-01-2024,On-time,0,Yes,No,NA
ORD110033,13-09-2024,NSW,Chennai,Beauty,Premium,App,19395,2,COD,WH-Sydney,15-09-2024,17-09-2024,Delayed,3,Yes,Yes,Wrong Item
ORD110034,11-12-2024,QLD,Chennai,Electronics,Standard,Web,21141,1,Card,WH-Delhi,12-12-2024,19-12-2024,Cancelled,0,Yes,No,NA
ORD110035,04-07-2024,North India,Mumbai,Fashion,Budget,Web,42655,4,COD,WH-Bangalore,04-07-2024,05-07-2024,Delayed,1,Yes,No,NA
ORD110036,10-12-2024,QLD,Hyderabad,Home & Kitchen,Standard,Web,21985,1,Wallet,WH-Bangalore,12-12-2024,18-12-2024,On-time,0,No,No,NA
ORD110037,25-07-2024,East India,Bangalore,Home & Kitchen,Premium,Web,10836,4,Wallet,WH-Melbourne,27-07-2024,03-08-2024,On-time,0,Yes,Yes,Damaged
ORD110038,11-12-2024,East India,Delhi,Sports,Premium,App,8830,3,Card,WH-Bangalore,11-12-2024,16-12-2024,Cancelled,0,Yes,No,NA
ORD110039,20-06-2024,West India,Mumbai,Beauty,Standard,Web,29312,2,Wallet,WH-Melbourne,21-06-2024,27-06-2024,On-time,0,Yes,No,NA
ORD110040,26-09-2024,VIC,Sydney,Sports,Premium,Web,26412,2,COD,WH-Bangalore,26-09-2024,29-09-2024,On-time,0,Yes,No,NA
ORD110041,08-08-2024,North India,Delhi,Home & Kitchen,Standard,Web,19911,2,Wallet,WH-Delhi,09-08-2024,13-08-2024,On-time,0,Yes,No,NA
ORD110042,31-05-2024,VIC,Mumbai,Fashion,Standard,App,34712,1,COD,WH-Sydney,02-06-2024,09-06-2024,On-time,0,No,No,NA
ORD110043,20-04-2024,South India,Sydney,Sports,Standard,App,47437,4,Wallet,WH-Mumbai,20-04-2024,26-04-2024,On-time,0,Yes,No,NA
ORD110044,01-07-2024,VIC,Delhi,Sports,Budget,App,11104,1,Card,WH-Sydney,01-07-2024,08-07-2024,Cancelled,0,Yes,Yes,No Issue
ORD110045,04-12-2024,QLD,Sydney,Sports,Budget,App,5133,2,COD,WH-Bangalore,06-12-2024,07-12-2024,Cancelled,0,No,Yes,No Issue
ORD110046,12-03-2024,QLD,Melbourne,Beauty,Standard,Web,28613,1,Card,WH-Sydney,13-03-2024,18-03-2024,Delayed,3,Yes,No,NA
ORD110047,09-10-2024,East India,Mumbai,Beauty,Premium,App,42752,1,UPI,WH-Bangalore,09-10-2024,14-10-2024,On-time,0,Yes,No,NA
ORD110048,14-03-2024,West India,Chennai,Fashion,Premium,App,23099,1,UPI,WH-Melbourne,14-03-2024,19-03-2024,Delayed,3,Yes,No,NA
ORD110049,20-12-2024,QLD,Sydney,Fashion,Budget,Web,8084,1,Wallet,WH-Mumbai,20-12-2024,26-12-2024,Delayed,1,Yes,No,NA
ORD110050,02-08-2024,East India,Delhi,Fashion,Standard,App,40643,4,COD,WH-Melbourne,03-08-2024,06-08-2024,On-time,0,Yes,No,NA
ORD110051,23-11-2024,NSW,Kolkata,Sports,Budget,App,26269,4,Wallet,WH-Mumbai,25-11-2024,27-11-2024,Delayed,4,Yes,No,NA
ORD110052,23-01-2024,East India,Hyderabad,Fashion,Standard,Web,45274,2,Card,WH-Melbourne,25-01-2024,01-02-2024,On-time,0,Yes,No,NA
ORD110053,08-03-2024,North India,Kolkata,Beauty,Premium,App,48499,2,Wallet,WH-Melbourne,10-03-2024,17-03-2024,Delayed,4,Yes,No,NA
ORD110054,27-12-2024,West India,Melbourne,Home & Kitchen,Premium,Web,47890,3,UPI,WH-Sydney,28-12-2024,02-01-2025,Cancelled,0,Yes,No,NA
ORD110055,02-04-2024,QLD,Delhi,Fashion,Budget,App,45723,4,Card,WH-Mumbai,03-04-2024,08-04-2024,On-time,0,Yes,No,NA
ORD110056,16-11-2024,North India,Bangalore,Grocery,Premium,Web,37578,1,UPI,WH-Sydney,18-11-2024,25-11-2024,On-time,0,Yes,No,NA
ORD110057,19-11-2024,South India,Brisbane,Beauty,Standard,Web,38503,4,Card,WH-Melbourne,19-11-2024,25-11-2024,On-time,0,Yes,No,NA
ORD110058,03-03-2024,South India,Melbourne,Electronics,Premium,Web,41603,1,Card,WH-Sydney,04-03-2024,08-03-2024,On-time,0,Yes,No,NA
ORD110059,11-08-2024,East India,Chennai,Home & Kitchen,Premium,App,20503,1,UPI,WH-Bangalore,13-08-2024,18-08-2024,On-time,0,Yes,Yes,No Issue
ORD110060,12-08-2024,West India,Brisbane,Beauty,Budget,Web,11986,3,Wallet,WH-Melbourne,14-08-2024,15-08-2024,Delayed,1,No,No,NA
ORD110061,11-12-2024,VIC,Sydney,Fashion,Standard,Web,2387,3,UPI,WH-Bangalore,11-12-2024,13-12-2024,Delayed,1,Yes,No,NA
ORD110062,02-12-2024,West India,Mumbai,Sports,Budget,App,13256,3,COD,WH-Melbourne,02-12-2024,09-12-2024,On-time,0,Yes,No,NA
ORD110063,12-04-2024,West India,Delhi,Grocery,Budget,Web,1827,3,Card,WH-Bangalore,13-04-2024,15-04-2024,Delayed,5,No,No,NA
ORD110064,02-08-2024,West India,Delhi,Electronics,Premium,Web,22496,1,COD,WH-Bangalore,03-08-2024,08-08-2024,Delayed,5,Yes,No,NA
ORD110065,10-07-2024,East India,Bangalore,Home & Kitchen,Standard,Web,26819,1,UPI,WH-Melbourne,12-07-2024,15-07-2024,Delayed,4,No,No,NA
ORD110066,08-06-2024,North India,Mumbai,Fashion,Standard,Web,31789,4,UPI,WH-Bangalore,09-06-2024,12-06-2024,On-time,0,Yes,No,NA
ORD110067,25-07-2024,East India,Chennai,Beauty,Budget,App,39298,1,Wallet,WH-Mumbai,25-07-2024,01-08-2024,On-time,0,Yes,No,NA
ORD110068,25-09-2024,VIC,Melbourne,Beauty,Budget,Web,15411,4,Card,WH-Bangalore,26-09-2024,01-10-2024,On-time,0,Yes,No,NA
ORD110069,12-07-2024,North India,Hyderabad,Home & Kitchen,Premium,Web,41594,4,Wallet,WH-Melbourne,13-07-2024,18-07-2024,On-time,0,Yes,No,NA
ORD110070,31-05-2024,VIC,Hyderabad,Grocery,Standard,Web,5415,3,Card,WH-Mumbai,01-06-2024,07-06-2024,Delayed,5,Yes,No,NA
ORD110071,24-08-2024,NSW,Kolkata,Sports,Standard,App,19529,4,UPI,WH-Mumbai,25-08-2024,28-08-2024,Delayed,5,Yes,No,NA
ORD110072,28-03-2024,NSW,Hyderabad,Fashion,Premium,App,31905,2,COD,WH-Mumbai,28-03-2024,02-04-2024,On-time,0,Yes,No,NA
ORD110073,11-01-2024,QLD,Hyderabad,Home & Kitchen,Budget,Web,31769,2,Card,WH-Sydney,12-01-2024,16-01-2024,On-time,0,Yes,No,NA
ORD110074,05-07-2024,QLD,Sydney,Home & Kitchen,Standard,Web,4736,1,Card,WH-Mumbai,05-07-2024,09-07-2024,On-time,0,Yes,No,NA
ORD110075,01-08-2024,North India,Kolkata,Beauty,Premium,App,47565,2,COD,WH-Sydney,02-08-2024,07-08-2024,Delayed,3,Yes,No,NA
ORD110076,15-01-2024,East India,Mumbai,Home & Kitchen,Budget,Web,30495,3,UPI,WH-Delhi,17-01-2024,20-01-2024,Cancelled,0,Yes,No,NA
ORD110077,22-09-2024,VIC,Delhi,Electronics,Premium,App,45961,3,UPI,WH-Bangalore,23-09-2024,27-09-2024,Delayed,3,Yes,No,NA
ORD110078,23-10-2024,VIC,Delhi,Electronics,Standard,Web,12474,4,UPI,WH-Sydney,23-10-2024,29-10-2024,On-time,0,Yes,No,NA
ORD110079,13-03-2024,QLD,Chennai,Fashion,Budget,App,29671,1,Wallet,WH-Melbourne,13-03-2024,19-03-2024,On-time,0,Yes,No,NA
ORD110080,21-02-2024,QLD,Mumbai,Home & Kitchen,Premium,Web,534,2,UPI,WH-Mumbai,23-02-2024,26-02-2024,Delayed,5,Yes,No,NA
